parcel_id,season,year,crop_type,cultivated_area_acres,production_kg,yield_kg_per_acre,market_price_per_kg,gross_income_rs,yield_category
AP_ANP_00048_C1,Summer,2025,Sunflower,5.7,4239.7,743.8,52,220464.4,
AP_ANP_00048_C2,Summer,2025,Sunflower,5.7,4239.7,743.8,52,220464.4,
AP_ANP_00048_C3,Summer,2025,Sunflower,5.7,4239.7,743.8,52,220464.4,
AP_ANP_00049_C1,Kharif,2025,Foxtail Millet,6.01,4818.2,801.7,45,216819.0,
AP_ANP_00049_C2,Kharif,2025,Foxtail Millet,6.01,4818.2,801.7,45,216819.0,
AP_ANP_00049_C3,Kharif,2025,Foxtail Millet,6.01,4818.2,801.7,45,216819.0,
AP_ANP_00049_C1,Rabi,2025,Sorghum,2.62,1944.0,742.0,28,54432.0,
AP_ANP_00049_C2,Rabi,2025,Sorghum,2.62,1944.0,742.0,28,54432.0,
AP_ANP_00049_C3,Rabi,2025,Sorghum,2.62,1944.0,742.0,28,54432.0,
AP_ANP_00049_C1,Summer,2025,Vegetables,6.13,43119.6,7034.2,18,776152.8,
AP_ANP_00049_C2,Summer,2025,Vegetables,6.13,43119.6,7034.2,18,776152.8,
AP_ANP_00049_C3,Summer,2025,Vegetables,6.13,43119.6,7034.2,18,776152.8,
AP_ANP_00050_C1,Kharif,2025,Groundnut,1.46,1277.5,875.0,58,74095.0,
AP_ANP_00050_C2,Kharif,2025,Groundnut,1.46,1277.5,875.0,58,74095.0,
AP_ANP_00050_C3,Kharif,2025,Groundnut,1.46,1277.5,875.0,58,74095.0,
AP_ANP_00050_C1,Rabi,2025,Sunflower,4.85,5368.9,1107.0,52,279182.8,
AP_ANP_00050_C2,Rabi,2025,Sunflower,4.85,5368.9,1107.0,52,279182.8,
AP_ANP_00050_C3,Rabi,2025,Sunflower,4.85,5368.9,1107.0,52,279182.8,
AP_ANP_00050_C1,Summer,2025,Vegetables,4.71,19749.0,4193.0,18,355482.0,
AP_ANP_00050_C2,Summer,2025,Vegetables,4.71,19749.0,4193.0,18,355482.0,
AP_ANP_00050_C3,Summer,2025,Vegetables,4.71,19749.0,4193.0,18,355482.0,
AP_ANP_00051_C1,Kharif,2025,Paddy,1.27,3890.8,3063.6,22,85597.6,
AP_ANP_00051_C2,Kharif,2025,Paddy,1.27,3890.8,3063.6,22,85597.6,
AP_ANP_00051_C3,Kharif,2025,Paddy,1.27,3890.8,3063.6,22,85597.6,
AP_ANP_00051_C1,Rabi,2025,Bengal Gram,4.29,3843.4,895.9,65,249821.0,
AP_ANP_00051_C2,Rabi,2025,Bengal Gram,4.29,3843.4,895.9,65,249821.0,
AP_ANP_00051_C3,Rabi,2025,Bengal Gram,4.29,3843.4,895.9,65,249821.0,
AP_ANP_00051_C1,Summer,2025,Maize,2.9,9543.9,3291.0,20,190878.0,
AP_ANP_00051_C2,Summer,2025,Maize,2.9,9543.9,3291.0,20,190878.0,
AP_ANP_00051_C3,Summer,2025,Maize,2.9,9543.9,3291.0,20,190878.0,
AP_ANP_00052_C1,Kharif,2025,Groundnut,7.69,9943.2,1293.0,58,576705.6,
AP_ANP_00052_C2,Kharif,2025,Groundnut,7.69,9943.2,1293.0,58,576705.6,
AP_ANP_00052_C3,Kharif,2025,Groundnut,7.69,9943.2,1293.0,58,576705.6,
AP_ANP_00052_C1,Rabi,2025,Maize,3.16,10787.0,3413.6,20,215740.0,
AP_ANP_00052_C2,Rabi,2025,Maize,3.16,10787.0,3413.6,20,215740.0,
AP_ANP_00052_C3,Rabi,2025,Maize,3.16,10787.0,3413.6,20,215740.0,
AP_ANP_00052_C1,Summer,2025,Vegetables,5.58,30202.3,5412.6,18,543641.4,
AP_ANP_00052_C2,Summer,2025,Vegetables,5.58,30202.3,5412.6,18,543641.4,
AP_ANP_00052_C3,Summer,2025,Vegetables,5.58,30202.3,5412.6,18,543641.4,
AP_ANP_00053_C1,Kharif,2025,Red Gram,2.7,1253.6,464.3,82,102795.2,
AP_ANP_00053_C2,Kharif,2025,Red Gram,2.7,1253.6,464.3,82,102795.2,
AP_ANP_00053_C3,Kharif,2025,Red Gram,2.7,1253.6,464.3,82,102795.2,
AP_ANP_00053_C1,Rabi,2025,Sorghum,5.54,6658.5,1201.9,28,186438.0,
AP_ANP_00053_C2,Rabi,2025,Sorghum,5.54,6658.5,1201.9,28,186438.0,
AP_ANP_00053_C3,Rabi,2025,Sorghum,5.54,6658.5,1201.9,28,186438.0,
AP_ANP_00053_C1,Summer,2025,Groundnut,6.44,8067.4,1252.7,58,467909.2,
AP_ANP_00053_C2,Summer,2025,Groundnut,6.44,8067.4,1252.7,58,467909.2,
AP_ANP_00053_C3,Summer,2025,Groundnut,6.44,8067.4,1252.7,58,467909.2,
AP_ANP_00054_C1,Kharif,2025,Paddy,7.81,24947.5,3194.3,22,548845.0,
AP_ANP_00054_C2,Kharif,2025,Paddy,7.81,24947.5,3194.3,22,548845.0,
AP_ANP_00054_C3,Kharif,2025,Paddy,7.81,24947.5,3194.3,22,548845.0,
AP_ANP_00054_C1,Rabi,2025,Sorghum,0.92,1094.4,1189.6,28,30643.2,
AP_ANP_00054_C2,Rabi,2025,Sorghum,0.92,1094.4,1189.6,28,30643.2,
AP_ANP_00054_C3,Rabi,2025,Sorghum,0.92,1094.4,1189.6,28,30643.2,
AP_ANP_00054_C1,Summer,2025,Sunflower,4.59,4562.9,994.1,52,237270.8,
AP_ANP_00054_C2,Summer,2025,Sunflower,4.59,4562.9,994.1,52,237270.8,
AP_ANP_00054_C3,Summer,2025,Sunflower,4.59,4562.9,994.1,52,237270.8,
AP_ANP_00055_C1,Kharif,2025,Pearl Millet,6.78,6328.5,933.4,40,253140.0,
AP_ANP_00055_C2,Kharif,2025,Pearl Millet,6.78,6328.5,933.4,40,253140.0,
AP_ANP_00055_C3,Kharif,2025,Pearl Millet,6.78,6328.5,933.4,40,253140.0,
AP_ANP_00055_C1,Rabi,2025,Bengal Gram,6.79,4452.2,655.7,65,289393.0,
AP_ANP_00055_C2,Rabi,2025,Bengal Gram,6.79,4452.2,655.7,65,289393.0,
AP_ANP_00055_C3,Rabi,2025,Bengal Gram,6.79,4452.2,655.7,65,289393.0,
AP_ANP_00055_C1,Summer,2025,Sunflower,2.17,1687.6,777.7,52,87755.2,
AP_ANP_00055_C2,Summer,2025,Sunflower,2.17,1687.6,777.7,52,87755.2,
AP_ANP_00055_C3,Summer,2025,Sunflower,2.17,1687.6,777.7,52,87755.2,
AP_ANP_00056_C1,Kharif,2025,Foxtail Millet,1.11,491.1,442.4,45,22099.5,
AP_ANP_00056_C2,Kharif,2025,Foxtail Millet,1.11,491.1,442.4,45,22099.5,
AP_ANP_00056_C3,Kharif,2025,Foxtail Millet,1.11,491.1,442.4,45,22099.5,
AP_ANP_00056_C1,Rabi,2025,Groundnut,7.9,7599.8,962.0,58,440788.4,
AP_ANP_00056_C2,Rabi,2025,Groundnut,7.9,7599.8,962.0,58,440788.4,
AP_ANP_00056_C3,Rabi,2025,Groundnut,7.9,7599.8,962.0,58,440788.4,
AP_ANP_00056_C1,Summer,2025,Sunflower,3.28,3506.3,1069.0,52,182327.6,
AP_ANP_00056_C2,Summer,2025,Sunflower,3.28,3506.3,1069.0,52,182327.6,
AP_ANP_00056_C3,Summer,2025,Sunflower,3.28,3506.3,1069.0,52,182327.6,
AP_ANP_00057_C1,Kharif,2025,Groundnut,3.13,3742.5,1195.7,58,217065.0,
AP_ANP_00057_C2,Kharif,2025,Groundnut,3.13,3742.5,1195.7,58,217065.0,
AP_ANP_00057_C3,Kharif,2025,Groundnut,3.13,3742.5,1195.7,58,217065.0,
AP_ANP_00057_C1,Rabi,2025,Sorghum,4.11,3708.9,902.4,28,103849.2,
AP_ANP_00057_C2,Rabi,2025,Sorghum,4.11,3708.9,902.4,28,103849.2,
AP_ANP_00057_C3,Rabi,2025,Sorghum,4.11,3708.9,902.4,28,103849.2,
AP_ANP_00057_C1,Summer,2025,Vegetables,5.79,24570.4,4243.6,18,442267.2,
AP_ANP_00057_C2,Summer,2025,Vegetables,5.79,24570.4,4243.6,18,442267.2,
AP_ANP_00057_C3,Summer,2025,Vegetables,5.79,24570.4,4243.6,18,442267.2,
AP_ANP_00058_C1,Kharif,2025,Foxtail Millet,0.59,374.2,634.3,45,16839.0,
AP_ANP_00058_C2,Kharif,2025,Foxtail Millet,0.59,374.2,634.3,45,16839.0,
AP_ANP_00058_C3,Kharif,2025,Foxtail Millet,0.59,374.2,634.3,45,16839.0,
AP_ANP_00058_C1,Rabi,2025,Sunflower,0.92,536.5,583.2,52,27898.0,
AP_ANP_00058_C2,Rabi,2025,Sunflower,0.92,536.5,583.2,52,27898.0,
AP_ANP_00058_C3,Rabi,2025,Sunflower,0.92,536.5,583.2,52,27898.0,
AP_ANP_00058_C1,Summer,2025,Groundnut,1.38,1593.1,1154.4,58,92399.8,
AP_ANP_00058_C2,Summer,2025,Groundnut,1.38,1593.1,1154.4,58,92399.8,
AP_ANP_00058_C3,Summer,2025,Groundnut,1.38,1593.1,1154.4,58,92399.8,
AP_ANP_00059_C1,Kharif,2025,Groundnut,2.28,2234.9,980.2,58,129624.2,
AP_ANP_00059_C2,Kharif,2025,Groundnut,2.28,2234.9,980.2,58,129624.2,
AP_ANP_00059_C3,Kharif,2025,Groundnut,2.28,2234.9,980.2,58,129624.2,
AP_ANP_00059_C1,Rabi,2025,Sunflower,4.08,2276.6,558.0,52,118383.2,
AP_ANP_00059_C2,Rabi,2025,Sunflower,4.08,2276.6,558.0,52,118383.2,
AP_ANP_00059_C3,Rabi,2025,Sunflower,4.08,2276.6,558.0,52,118383.2,
AP_ANP_00059_C1,Summer,2025,Groundnut,4.46,4484.1,1005.4,58,260077.8,
AP_ANP_00059_C2,Summer,2025,Groundnut,4.46,4484.1,1005.4,58,260077.8,
AP_ANP_00059_C3,Summer,2025,Groundnut,4.46,4484.1,1005.4,58,260077.8,
AP_ANP_00060_C1,Kharif,2025,Red Gram,7.77,2498.8,321.6,82,204901.6,
AP_ANP_00060_C2,Kharif,2025,Red Gram,7.77,2498.8,321.6,82,204901.6,
AP_ANP_00060_C3,Kharif,2025,Red Gram,7.77,2498.8,321.6,82,204901.6,
AP_ANP_00060_C1,Rabi,2025,Maize,7.18,18347.8,2555.4,20,366956.0,
AP_ANP_00060_C2,Rabi,2025,Maize,7.18,18347.8,2555.4,20,366956.0,
AP_ANP_00060_C3,Rabi,2025,Maize,7.18,18347.8,2555.4,20,366956.0,
AP_ANP_00060_C1,Summer,2025,Groundnut,7.95,5976.0,751.7,58,346608.0,
AP_ANP_00060_C2,Summer,2025,Groundnut,7.95,5976.0,751.7,58,346608.0,
AP_ANP_00060_C3,Summer,2025,Groundnut,7.95,5976.0,751.7,58,346608.0,
AP_ANP_00061_C1,Kharif,2025,Foxtail Millet,1.07,516.9,483.1,45,23260.5,
AP_ANP_00061_C2,Kharif,2025,Foxtail Millet,1.07,516.9,483.1,45,23260.5,
AP_ANP_00061_C3,Kharif,2025,Foxtail Millet,1.07,516.9,483.1,45,23260.5,
AP_ANP_00061_C1,Rabi,2025,Sunflower,2.13,1504.0,706.1,52,78208.0,
AP_ANP_00061_C2,Rabi,2025,Sunflower,2.13,1504.0,706.1,52,78208.0,
AP_ANP_00061_C3,Rabi,2025,Sunflower,2.13,1504.0,706.1,52,78208.0,
AP_ANP_00061_C1,Summer,2025,Vegetables,7.97,51682.3,6484.6,18,930281.4,
AP_ANP_00061_C2,Summer,2025,Vegetables,7.97,51682.3,6484.6,18,930281.4,
AP_ANP_00061_C3,Summer,2025,Vegetables,7.97,51682.3,6484.6,18,930281.4,
AP_ANP_00062_C1,Kharif,2025,Foxtail Millet,2.61,2284.3,875.2,45,102793.5,
AP_ANP_00062_C2,Kharif,2025,Foxtail Millet,2.61,2284.3,875.2,45,102793.5,
AP_ANP_00062_C3,Kharif,2025,Foxtail Millet,2.61,2284.3,875.2,45,102793.5,
AP_ANP_00062_C1,Rabi,2025,Bengal Gram,7.18,4835.0,673.4,65,314275.0,
AP_ANP_00062_C2,Rabi,2025,Bengal Gram,7.18,4835.0,673.4,65,314275.0,
AP_ANP_00062_C3,Rabi,2025,Bengal Gram,7.18,4835.0,673.4,65,314275.0,
AP_ANP_00062_C1,Summer,2025,Maize,5.15,10582.2,2054.8,20,211644.0,
AP_ANP_00062_C2,Summer,2025,Maize,5.15,10582.2,2054.8,20,211644.0,
AP_ANP_00062_C3,Summer,2025,Maize,5.15,10582.2,2054.8,20,211644.0,
AP_ANP_00063_C1,Kharif,2025,Pearl Millet,3.41,2096.1,614.7,40,83844.0,
AP_ANP_00063_C2,Kharif,2025,Pearl Millet,3.41,2096.1,614.7,40,83844.0,
AP_ANP_00063_C3,Kharif,2025,Pearl Millet,3.41,2096.1,614.7,40,83844.0,
AP_ANP_00063_C1,Rabi,2025,Maize,2.49,5529.5,2220.7,20,110590.0,
AP_ANP_00063_C2,Rabi,2025,Maize,2.49,5529.5,2220.7,20,110590.0,
AP_ANP_00063_C3,Rabi,2025,Maize,2.49,5529.5,2220.7,20,110590.0,
AP_ANP_00063_C1,Summer,2025,Sunflower,2.45,2002.4,817.3,52,104124.8,
AP_ANP_00063_C2,Summer,2025,Sunflower,2.45,2002.4,817.3,52,104124.8,
AP_ANP_00063_C3,Summer,2025,Sunflower,2.45,2002.4,817.3,52,104124.8,
AP_ANP_00064_C1,Kharif,2025,Groundnut,3.58,4016.4,1121.9,58,232951.2,
AP_ANP_00064_C2,Kharif,2025,Groundnut,3.58,4016.4,1121.9,58,232951.2,
AP_ANP_00064_C3,Kharif,2025,Groundnut,3.58,4016.4,1121.9,58,232951.2,
AP_ANP_00064_C1,Rabi,2025,Bengal Gram,2.53,1214.1,479.9,65,78916.5,
AP_ANP_00064_C2,Rabi,2025,Bengal Gram,2.53,1214.1,479.9,65,78916.5,
AP_ANP_00064_C3,Rabi,2025,Bengal Gram,2.53,1214.1,479.9,65,78916.5,
AP_ANP_00064_C1,Summer,2025,Groundnut,1.07,1453.5,1358.4,58,84303.0,
AP_ANP_00064_C2,Summer,2025,Groundnut,1.07,1453.5,1358.4,58,84303.0,
AP_ANP_00064_C3,Summer,2025,Groundnut,1.07,1453.5,1358.4,58,84303.0,
AP_ANP_00065_C1,Kharif,2025,Foxtail Millet,7.39,3261.9,441.4,45,146785.5,
AP_ANP_00065_C2,Kharif,2025,Foxtail Millet,7.39,3261.9,441.4,45,146785.5,
AP_ANP_00065_C3,Kharif,2025,Foxtail Millet,7.39,3261.9,441.4,45,146785.5,
AP_ANP_00065_C1,Rabi,2025,Sorghum,7.07,7362.0,1041.3,28,206136.0,
AP_ANP_00065_C2,Rabi,2025,Sorghum,7.07,7362.0,1041.3,28,206136.0,
AP_ANP_00065_C3,Rabi,2025,Sorghum,7.07,7362.0,1041.3,28,206136.0,
AP_ANP_00065_C1,Summer,2025,Maize,1.74,4041.2,2322.5,20,80824.0,
AP_ANP_00065_C2,Summer,2025,Maize,1.74,4041.2,2322.5,20,80824.0,
AP_ANP_00065_C3,Summer,2025,Maize,1.74,4041.2,2322.5,20,80824.0,
AP_ANP_00066_C1,Kharif,2025,Cotton,7.9,5453.4,690.3,70,381738.0,
AP_ANP_00066_C2,Kharif,2025,Cotton,7.9,5453.4,690.3,70,381738.0,
AP_ANP_00066_C3,Kharif,2025,Cotton,7.9,5453.4,690.3,70,381738.0,
AP_ANP_00066_C1,Rabi,2025,Bengal Gram,4.96,3117.4,628.5,65,202631.0,
AP_ANP_00066_C2,Rabi,2025,Bengal Gram,4.96,3117.4,628.5,65,202631.0,
AP_ANP_00066_C3,Rabi,2025,Bengal Gram,4.96,3117.4,628.5,65,202631.0,
AP_ANP_00066_C1,Summer,2025,Sunflower,7.77,8465.4,1089.5,52,440200.8,
AP_ANP_00066_C2,Summer,2025,Sunflower,7.77,8465.4,1089.5,52,440200.8,
AP_ANP_00066_C3,Summer,2025,Sunflower,7.77,8465.4,1089.5,52,440200.8,
AP_ANP_00067_C1,Kharif,2025,Paddy,0.78,1550.2,1987.4,22,34104.4,
AP_ANP_00067_C2,Kharif,2025,Paddy,0.78,1550.2,1987.4,22,34104.4,
AP_ANP_00067_C3,Kharif,2025,Paddy,0.78,1550.2,1987.4,22,34104.4,
AP_ANP_00067_C1,Rabi,2025,Bengal Gram,0.6,267.1,445.2,65,17361.5,
AP_ANP_00067_C2,Rabi,2025,Bengal Gram,0.6,267.1,445.2,65,17361.5,
AP_ANP_00067_C3,Rabi,2025,Bengal Gram,0.6,267.1,445.2,65,17361.5,
AP_ANP_00067_C1,Summer,2025,Sunflower,5.69,4973.1,874.0,52,258601.2,
AP_ANP_00067_C2,Summer,2025,Sunflower,5.69,4973.1,874.0,52,258601.2,
AP_ANP_00067_C3,Summer,2025,Sunflower,5.69,4973.1,874.0,52,258601.2,
AP_ANP_00068_C1,Kharif,2025,Paddy,4.89,13773.2,2816.6,22,303010.4,
AP_ANP_00068_C2,Kharif,2025,Paddy,4.89,13773.2,2816.6,22,303010.4,
AP_ANP_00068_C3,Kharif,2025,Paddy,4.89,13773.2,2816.6,22,303010.4,
AP_ANP_00068_C1,Rabi,2025,Sunflower,6.18,4724.6,764.5,52,245679.2,
AP_ANP_00068_C2,Rabi,2025,Sunflower,6.18,4724.6,764.5,52,245679.2,
AP_ANP_00068_C3,Rabi,2025,Sunflower,6.18,4724.6,764.5,52,245679.2,
AP_ANP_00068_C1,Summer,2025,Groundnut,2.31,1948.5,843.5,58,113013.0,
AP_ANP_00068_C2,Summer,2025,Groundnut,2.31,1948.5,843.5,58,113013.0,
AP_ANP_00068_C3,Summer,2025,Groundnut,2.31,1948.5,843.5,58,113013.0,
AP_ANP_00069_C1,Kharif,2025,Groundnut,5.05,4343.0,860.0,58,251894.0,
AP_ANP_00069_C2,Kharif,2025,Groundnut,5.05,4343.0,860.0,58,251894.0,
AP_ANP_00069_C3,Kharif,2025,Groundnut,5.05,4343.0,860.0,58,251894.0,
AP_ANP_00069_C1,Rabi,2025,Sunflower,5.54,5167.2,932.7,52,268694.4,
AP_ANP_00069_C2,Rabi,2025,Sunflower,5.54,5167.2,932.7,52,268694.4,
AP_ANP_00069_C3,Rabi,2025,Sunflower,5.54,5167.2,932.7,52,268694.4,
AP_ANP_00069_C1,Summer,2025,Groundnut,3.19,2486.6,779.5,58,144222.8,
AP_ANP_00069_C2,Summer,2025,Groundnut,3.19,2486.6,779.5,58,144222.8,
AP_ANP_00069_C3,Summer,2025,Groundnut,3.19,2486.6,779.5,58,144222.8,
AP_ANP_00070_C1,Kharif,2025,Red Gram,4.07,2912.9,715.7,82,238857.8,
AP_ANP_00070_C2,Kharif,2025,Red Gram,4.07,2912.9,715.7,82,238857.8,
AP_ANP_00070_C3,Kharif,2025,Red Gram,4.07,2912.9,715.7,82,238857.8,
AP_ANP_00070_C1,Rabi,2025,Groundnut,2.81,3572.9,1271.5,58,207228.2,
AP_ANP_00070_C2,Rabi,2025,Groundnut,2.81,3572.9,1271.5,58,207228.2,
AP_ANP_00070_C3,Rabi,2025,Groundnut,2.81,3572.9,1271.5,58,207228.2,
AP_ANP_00070_C1,Summer,2025,Sunflower,7.76,4360.3,561.9,52,226735.6,
AP_ANP_00070_C2,Summer,2025,Sunflower,7.76,4360.3,561.9,52,226735.6,
AP_ANP_00070_C3,Summer,2025,Sunflower,7.76,4360.3,561.9,52,226735.6,
AP_ANP_00071_C1,Kharif,2025,Foxtail Millet,1.51,625.7,414.4,45,28156.5,
AP_ANP_00071_C2,Kharif,2025,Foxtail Millet,1.51,625.7,414.4,45,28156.5,
AP_ANP_00071_C3,Kharif,2025,Foxtail Millet,1.51,625.7,414.4,45,28156.5,
AP_ANP_00071_C1,Rabi,2025,Bengal Gram,6.16,4756.8,772.2,65,309192.0,
AP_ANP_00071_C2,Rabi,2025,Bengal Gram,6.16,4756.8,772.2,65,309192.0,
AP_ANP_00071_C3,Rabi,2025,Bengal Gram,6.16,4756.8,772.2,65,309192.0,
AP_ANP_00071_C1,Summer,2025,Groundnut,5.78,4907.8,849.1,58,284652.4,
AP_ANP_00071_C2,Summer,2025,Groundnut,5.78,4907.8,849.1,58,284652.4,
AP_ANP_00071_C3,Summer,2025,Groundnut,5.78,4907.8,849.1,58,284652.4,
AP_ANP_00072_C1,Kharif,2025,Cotton,3.13,2986.0,954.0,70,209020.0,
AP_ANP_00072_C2,Kharif,2025,Cotton,3.13,2986.0,954.0,70,209020.0,
AP_ANP_00072_C3,Kharif,2025,Cotton,3.13,2986.0,954.0,70,209020.0,
AP_ANP_00072_C1,Rabi,2025,Maize,3.44,8169.7,2374.9,20,163394.0,
AP_ANP_00072_C2,Rabi,2025,Maize,3.44,8169.7,2374.9,20,163394.0,
AP_ANP_00072_C3,Rabi,2025,Maize,3.44,8169.7,2374.9,20,163394.0,
AP_ANP_00072_C1,Summer,2025,Sunflower,7.28,5414.9,743.8,52,281574.8,
AP_ANP_00072_C2,Summer,2025,Sunflower,7.28,5414.9,743.8,52,281574.8,
AP_ANP_00072_C3,Summer,2025,Sunflower,7.28,5414.9,743.8,52,281574.8,
AP_ANP_00073_C1,Kharif,2025,Cotton,7.33,5708.6,778.8,70,399602.0,
AP_ANP_00073_C2,Kharif,2025,Cotton,7.33,5708.6,778.8,70,399602.0,
AP_ANP_00073_C3,Kharif,2025,Cotton,7.33,5708.6,778.8,70,399602.0,
AP_ANP_00073_C1,Rabi,2025,Bengal Gram,4.43,3626.4,818.6,65,235716.0,
AP_ANP_00073_C2,Rabi,2025,Bengal Gram,4.43,3626.4,818.6,65,235716.0,
AP_ANP_00073_C3,Rabi,2025,Bengal Gram,4.43,3626.4,818.6,65,235716.0,
AP_ANP_00073_C1,Summer,2025,Vegetables,6.47,34269.6,5296.7,18,616852.8,
AP_ANP_00073_C2,Summer,2025,Vegetables,6.47,34269.6,5296.7,18,616852.8,
AP_ANP_00073_C3,Summer,2025,Vegetables,6.47,34269.6,5296.7,18,616852.8,
AP_ANP_00074_C1,Kharif,2025,Groundnut,2.44,2492.2,1021.4,58,144547.6,
AP_ANP_00074_C2,Kharif,2025,Groundnut,2.44,2492.2,1021.4,58,144547.6,
AP_ANP_00074_C3,Kharif,2025,Groundnut,2.44,2492.2,1021.4,58,144547.6,
AP_ANP_00074_C1,Rabi,2025,Groundnut,7.85,8201.7,1044.8,58,475698.6,
AP_ANP_00074_C2,Rabi,2025,Groundnut,7.85,8201.7,1044.8,58,475698.6,
AP_ANP_00074_C3,Rabi,2025,Groundnut,7.85,8201.7,1044.8,58,475698.6,
AP_ANP_00074_C1,Summer,2025,Groundnut,2.97,3395.9,1143.4,58,196962.2,
AP_ANP_00074_C2,Summer,2025,Groundnut,2.97,3395.9,1143.4,58,196962.2,
AP_ANP_00074_C3,Summer,2025,Groundnut,2.97,3395.9,1143.4,58,196962.2,
AP_ANP_00075_C1,Kharif,2025,Foxtail Millet,1.47,682.1,464.0,45,30694.5,
AP_ANP_00075_C2,Kharif,2025,Foxtail Millet,1.47,682.1,464.0,45,30694.5,
AP_ANP_00075_C3,Kharif,2025,Foxtail Millet,1.47,682.1,464.0,45,30694.5,
AP_ANP_00075_C1,Rabi,2025,Sunflower,1.64,979.4,597.2,52,50928.8,
AP_ANP_00075_C2,Rabi,2025,Sunflower,1.64,979.4,597.2,52,50928.8,
AP_ANP_00075_C3,Rabi,2025,Sunflower,1.64,979.4,597.2,52,50928.8,
AP_ANP_00075_C1,Summer,2025,Maize,5.31,9896.8,1863.8,20,197936.0,
AP_ANP_00075_C2,Summer,2025,Maize,5.31,9896.8,1863.8,20,197936.0,
AP_ANP_00075_C3,Summer,2025,Maize,5.31,9896.8,1863.8,20,197936.0,
AP_ANP_00076_C1,Kharif,2025,Groundnut,4.05,4727.6,1167.3,58,274200.8,
AP_ANP_00076_C2,Kharif,2025,Groundnut,4.05,4727.6,1167.3,58,274200.8,
AP_ANP_00076_C3,Kharif,2025,Groundnut,4.05,4727.6,1167.3,58,274200.8,
AP_ANP_00076_C1,Rabi,2025,Sunflower,1.79,1135.9,634.6,52,59066.8,
AP_ANP_00076_C2,Rabi,2025,Sunflower,1.79,1135.9,634.6,52,59066.8,
AP_ANP_00076_C3,Rabi,2025,Sunflower,1.79,1135.9,634.6,52,59066.8,
AP_ANP_00076_C1,Summer,2025,Vegetables,0.81,3114.2,3844.7,18,56055.6,
AP_ANP_00076_C2,Summer,2025,Vegetables,0.81,3114.2,3844.7,18,56055.6,
AP_ANP_00076_C3,Summer,2025,Vegetables,0.81,3114.2,3844.7,18,56055.6,
AP_ANP_00077_C1,Kharif,2025,Pearl Millet,0.74,573.1,774.4,40,22924.0,
AP_ANP_00077_C2,Kharif,2025,Pearl Millet,0.74,573.1,774.4,40,22924.0,
AP_ANP_00077_C3,Kharif,2025,Pearl Millet,0.74,573.1,774.4,40,22924.0,
AP_ANP_00077_C1,Rabi,2025,Groundnut,4.51,4280.9,949.2,58,248292.2,
AP_ANP_00077_C2,Rabi,2025,Groundnut,4.51,4280.9,949.2,58,248292.2,
AP_ANP_00077_C3,Rabi,2025,Groundnut,4.51,4280.9,949.2,58,248292.2,
AP_ANP_00077_C1,Summer,2025,Groundnut,7.21,5696.6,790.1,58,330402.8,
AP_ANP_00077_C2,Summer,2025,Groundnut,7.21,5696.6,790.1,58,330402.8,
AP_ANP_00077_C3,Summer,2025,Groundnut,7.21,5696.6,790.1,58,330402.8,
AP_ANP_00078_C1,Kharif,2025,Red Gram,0.79,552.8,699.7,82,45329.6,
AP_ANP_00078_C2,Kharif,2025,Red Gram,0.79,552.8,699.7,82,45329.6,
AP_ANP_00078_C3,Kharif,2025,Red Gram,0.79,552.8,699.7,82,45329.6,
AP_ANP_00078_C1,Rabi,2025,Sorghum,5.21,3466.7,665.4,28,97067.6,
AP_ANP_00078_C2,Rabi,2025,Sorghum,5.21,3466.7,665.4,28,97067.6,
AP_ANP_00078_C3,Rabi,2025,Sorghum,5.21,3466.7,665.4,28,97067.6,
AP_ANP_00078_C1,Summer,2025,Maize,7.05,23559.0,3341.7,20,471180.0,
AP_ANP_00078_C2,Summer,2025,Maize,7.05,23559.0,3341.7,20,471180.0,
AP_ANP_00078_C3,Summer,2025,Maize,7.05,23559.0,3341.7,20,471180.0,
AP_ANP_00079_C1,Kharif,2025,Paddy,7.01,13447.3,1918.3,22,295840.6,
AP_ANP_00079_C2,Kharif,2025,Paddy,7.01,13447.3,1918.3,22,295840.6,
AP_ANP_00079_C3,Kharif,2025,Paddy,7.01,13447.3,1918.3,22,295840.6,
AP_ANP_00079_C1,Rabi,2025,Bengal Gram,4.98,4939.2,991.8,65,321048.0,
AP_ANP_00079_C2,Rabi,2025,Bengal Gram,4.98,4939.2,991.8,65,321048.0,
AP_ANP_00079_C3,Rabi,2025,Bengal Gram,4.98,4939.2,991.8,65,321048.0,
AP_ANP_00079_C1,Summer,2025,Sunflower,4.52,5183.5,1146.8,52,269542.0,
AP_ANP_00079_C2,Summer,2025,Sunflower,4.52,5183.5,1146.8,52,269542.0,
AP_ANP_00079_C3,Summer,2025,Sunflower,4.52,5183.5,1146.8,52,269542.0,
AP_ANP_00080_C1,Kharif,2025,Cotton,3.27,2869.4,877.5,70,200858.0,
AP_ANP_00080_C2,Kharif,2025,Cotton,3.27,2869.4,877.5,70,200858.0,
AP_ANP_00080_C3,Kharif,2025,Cotton,3.27,2869.4,877.5,70,200858.0,
AP_ANP_00080_C1,Rabi,2025,Groundnut,6.11,4434.0,725.7,58,257172.0,
AP_ANP_00080_C2,Rabi,2025,Groundnut,6.11,4434.0,725.7,58,257172.0,
AP_ANP_00080_C3,Rabi,2025,Groundnut,6.11,4434.0,725.7,58,257172.0,
AP_ANP_00080_C1,Summer,2025,Vegetables,2.39,15694.4,6566.7,18,282499.2,
